ANNEE,ID_TMS,"Type de mission",COD_MSN,Mission,COD_PGM,Programme,"code action",action,"code sous-action","sous action"
2014,1,"Budget général",CB,Culture,175,Patrimoines,01,"Patrimoine monumental",03,"Monuments historiques appartenant à l'Etat - entretien"
2014,1,"Budget général",CB,Culture,175,Patrimoines,01,"Patrimoine monumental",04,"Monuments historiques appartenant à l'Etat - restauration (hors CPER)"
2014,1,"Budget général",CB,Culture,175,Patrimoines,01,"Patrimoine monumental",06,"Monuments historiques n'appartenant pas à l'Etat - entretien (hors CPER)"
2014,1,"Budget général",CB,Culture,175,Patrimoines,01,"Patrimoine monumental",07,"Monuments historiques n'appartenant pas à l'Etat - restauration (CPER)"
2014,1,"Budget général",CB,Culture,175,Patrimoines,01,"Patrimoine monumental",08,"Monuments historiques n'appartenant pas à l'Etat - restauration (hors CPER)"
2014,1,"Budget général",CB,Culture,175,Patrimoines,01,"Patrimoine monumental",09,"Promotion et diffusion du patrimoine monumental (CPER)"
2014,1,"Budget général",CB,Culture,175,Patrimoines,01,"Patrimoine monumental",10,"Promotion et diffusion du patrimoine monumental (hors CPER)"
2014,1,"Budget général",CB,Culture,175,Patrimoines,01,"Patrimoine monumental",14,"Centre des monuments nationaux (CMN)"
2014,1,"Budget général",CB,Culture,175,Patrimoines,01,"Patrimoine monumental",20,"Monuments historiques appartenant à l'Etat - restauration (CPER)"
2014,1,"Budget général",CB,Culture,175,Patrimoines,01,"Patrimoine monumental",22,"Etablissements nationaux"
2014,1,"Budget général",CB,Culture,175,Patrimoines,02,Architecture,02,"Qualité architecturale, abords, secteurs sauvegardés et espaces protégés"
2014,1,"Budget général",CB,Culture,175,Patrimoines,02,Architecture,04,"Promotion, diffusion et sensibilisation à l'architecture"
2014,1,"Budget général",CB,Culture,175,Patrimoines,03,"Patrimoine des musées de France",02,"Musées de France - Construction, aménagement et entretien (CPER)"
2014,1,"Budget général",CB,Culture,175,Patrimoines,03,"Patrimoine des musées de France",03,"Musées de France - Construction, aménagement et entretien (hors CPER)"
2014,1,"Budget général",CB,Culture,175,Patrimoines,03,"Patrimoine des musées de France",05,"Recherche, connaissance, conservation, valorisation et promotion des collections"
2014,1,"Budget général",CB,Culture,175,Patrimoines,03,"Patrimoine des musées de France",20,"Musées et établissements nationaux"
2014,1,"Budget général",CB,Culture,175,Patrimoines,04,"Patrimoine archivistique et célébrations nationales",03,"Recherche, connaissance, conservation, valorisation et promotion du patrimoine archivistique (CPER)"
2014,1,"Budget général",CB,Culture,175,Patrimoines,04,"Patrimoine archivistique et célébrations nationales",04,"Recherche, connaissance, conservation, valorisation et promotion du patrimoine archivistique (hors CPER)"
2014,1,"Budget général",CB,Culture,175,Patrimoines,04,"Patrimoine archivistique et célébrations nationales",10,"Archives nationales"
2014,1,"Budget général",CB,Culture,175,Patrimoines,04,"Patrimoine archivistique et célébrations nationales",11,"Archives territoriales - Construction, aménagement et entretien"
2014,1,"Budget général",CB,Culture,175,Patrimoines,07,"Patrimoine linguistique",02,"Présence du français et promotion du plurilinguisme"
2014,1,"Budget général",CB,Culture,175,Patrimoines,07,"Patrimoine linguistique",03,"Maîtrise de la langue"
2014,1,"Budget général",CB,Culture,175,Patrimoines,07,"Patrimoine linguistique",04,"Valorisation des langues de France"
2014,1,"Budget général",CB,Culture,175,Patrimoines,07,"Patrimoine linguistique",05,"Enrichissement de la langue française"
2014,1,"Budget général",CB,Culture,175,Patrimoines,07,"Patrimoine linguistique",07,"Sensibilisation et développement des publics"
2014,1,"Budget général",CB,Culture,175,Patrimoines,08,"Acquisition et enrichissement des collections publiques",02,"Enrichissement des collections publiques pour les musées"
2014,1,"Budget général",CB,Culture,175,Patrimoines,08,"Acquisition et enrichissement des collections publiques",05,"Enrichissement des collections publiques pour les archives"
2014,1,"Budget général",CB,Culture,175,Patrimoines,08,"Acquisition et enrichissement des collections publiques",06,"Enrichissement des collections publiques : patrimoine monumental et architectural"
2014,1,"Budget général",CB,Culture,175,Patrimoines,08,"Acquisition et enrichissement des collections publiques",07,"Fonds du patrimoine"
2014,1,"Budget général",CB,Culture,175,Patrimoines,09,"Patrimoine archéologique",01,"Recherche, connaissance et protection du patrimoine archéologique (Hors CPER)"
2014,1,"Budget général",CB,Culture,175,Patrimoines,09,"Patrimoine archéologique",02,"Promotion et diffusion du patrimoine archéologique (hors CPER)"
2014,1,"Budget général",CB,Culture,175,Patrimoines,09,"Patrimoine archéologique",03,"Recherche, connaissance et protection du patrimoine archéologique (CPER)"
2014,1,"Budget général",CB,Culture,175,Patrimoines,09,"Patrimoine archéologique",04,"Promotion et diffusion du patrimoine archéologique (CPER)"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",01,"Soutien aux établissements d'enseignement supérieur et insertion professionnelle",07,"Enseignement supérieur, insertion et formation professionnelle en matière de spectacle vivant (CPER)"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",01,"Soutien aux établissements d'enseignement supérieur et insertion professionnelle",14,"Enseignement supérieur, insertion et formation professionnelle en matière d'arts plastiques (CPER)"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",01,"Soutien aux établissements d'enseignement supérieur et insertion professionnelle",19,"Bourses et aides"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",01,"Soutien aux établissements d'enseignement supérieur et insertion professionnelle",21,"Enseignement supérieur, insertion et formation professionnelle en matière de patrimoine"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",01,"Soutien aux établissements d'enseignement supérieur et insertion professionnelle",22,"Enseignement supérieur, insertion et formation professionnelle en matière de spectacle vivant (hors CPER)"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",01,"Soutien aux établissements d'enseignement supérieur et insertion professionnelle",23,"Enseignement supérieur, insertion et formation professionnelle en matière d'art plastique (hors CPER)"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",01,"Soutien aux établissements d'enseignement supérieur et insertion professionnelle",24,"Soutien aux autres établissements d'enseignement supérieur"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",02,"Soutien à la démocratisation et à l'éducation artistique et culturelle",04,"Dispositifs partenariaux"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",02,"Soutien à la démocratisation et à l'éducation artistique et culturelle",05,"Projets fédérateurs"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",02,"Soutien à la démocratisation et à l'éducation artistique et culturelle",06,"Actions cinéma"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",02,"Soutien à la démocratisation et à l'éducation artistique et culturelle",07,"Actions de formation et de documentation - CPER"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",02,"Soutien à la démocratisation et à l'éducation artistique et culturelle",08,"Actions de formation et de documentation - hors CPER"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",02,"Soutien à la démocratisation et à l'éducation artistique et culturelle",09,"Programmes de sensibilisation"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",02,"Soutien à la démocratisation et à l'éducation artistique et culturelle",10,"Soutien aux pratiques amateurs (hors CPER)"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",02,"Soutien à la démocratisation et à l'éducation artistique et culturelle",11,"Actions en faveur des publics spécifiques"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",02,"Soutien à la démocratisation et à l'éducation artistique et culturelle",12,"Pratiques innovantes et numérisation (CPER)"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",02,"Soutien à la démocratisation et à l'éducation artistique et culturelle",13,"Pratiques innovantes et numérisation (hors CPER)"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",02,"Soutien à la démocratisation et à l'éducation artistique et culturelle",14,"Diffusion de la diversité culturelle"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",02,"Soutien à la démocratisation et à l'éducation artistique et culturelle",15,"Actions territoriales (CPER)"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",02,"Soutien à la démocratisation et à l'éducation artistique et culturelle",16,"Actions territoriales (hors CPER)"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",03,"Soutien aux établissements d'enseignement spécialisé",01,"Conservatoires à rayonnement départemental ou régional (CPER en extinction)"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",03,"Soutien aux établissements d'enseignement spécialisé",02,"Conservatoires à rayonnement départemental ou régional (hors CPER)"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",03,"Soutien aux établissements d'enseignement spécialisé",03,"Autres opérations en faveur des enseignements spécialisés (CPER en extinction)"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",03,"Soutien aux établissements d'enseignement spécialisé",04,"Autres opérations en faveur des enseignements spécialisés (hors CPER)"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",06,"Action culturelle internationale",02,"Promotion de la création et des industries culturelles françaises à l'étranger"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",06,"Action culturelle internationale",03,"Coopération technique culturelle, communautaire et multilatérale"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",06,"Action culturelle internationale",04,"Diffusion des cultures étrangères et accueil des professionnels et des artistes étrangers"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",07,"Fonctions de soutien du ministère",01,"Fonctions immobilières"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",07,"Fonctions de soutien du ministère",06,"Fonction formation"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",07,"Fonctions de soutien du ministère",07,"Fonction communication"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",07,"Fonctions de soutien du ministère",08,"Etudes et prospective"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",07,"Fonctions de soutien du ministère",10,"Fonctions logistiques"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",07,"Fonctions de soutien du ministère",11,"Action sociale"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",07,"Fonctions de soutien du ministère",12,"Dépenses de personnel, gratification des stagiaires et remboursement de mise à disposition de personnel"
2014,1,"Budget général",CB,Culture,224,"Transmission des savoirs et démocratisation de la culture",07,"Fonctions de soutien du ministère",13,"Fonction informatique"
2014,1,"Budget général",DA,Défense,144,"Environnement et prospective de la politique de défense",03,"Recherche et exploitation du renseignement intéressant la sécurité de la France",31,"Renseignement extérieur"
2014,1,"Budget général",DA,Défense,144,"Environnement et prospective de la politique de défense",03,"Recherche et exploitation du renseignement intéressant la sécurité de la France",32,"Renseignement de sécurité de défense"
2014,1,"Budget général",DA,Défense,144,"Environnement et prospective de la politique de défense",07,"Prospective de défense",01,"Analyse stratégique"
2014,1,"Budget général",DA,Défense,144,"Environnement et prospective de la politique de défense",07,"Prospective de défense",02,"Prospective des systèmes de forces"
2014,1,"Budget général",DA,Défense,144,"Environnement et prospective de la politique de défense",07,"Prospective de défense",03,"Etudes amont"
2014,1,"Budget général",DA,Défense,144,"Environnement et prospective de la politique de défense",07,"Prospective de défense",04,"Gestion des moyens et subventions"
2014,1,"Budget général",DA,Défense,144,"Environnement et prospective de la politique de défense",08,"Relations internationales",01,"Soutien aux exportations"
2014,1,"Budget général",DA,Défense,144,"Environnement et prospective de la politique de défense",08,"Relations internationales",02,"Diplomatie de défense"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",06,Dissuasion,14,"Assurer la crédibilité technique de la dissuasion M51"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",06,Dissuasion,15,"Assurer la crédibilité technique de la dissuasion SNLE NG : adaptation M51"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",06,Dissuasion,17,"Assurer la crédibilité technique de la dissuasion - Air sol moyenne portée amélioré (ASMPA)"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",06,Dissuasion,18,"Assurer la crédibilité technique de la dissuasion Simulation"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",06,Dissuasion,19,"Assurer la crédibilité technique de la dissuasion - Autres opérations"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",06,Dissuasion,22,"Assurer la crédibilité opérationnelle de la dissuasion - soutien et mise en oeuvre des forces - toutes opérations"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",06,Dissuasion,23,"Assurer la crédibilité technique de la posture - toutes opérations"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",07,"Commandement et maîtrise de l'information",24,"Commander et conduire - Système de commandement et de conduite des opérations aériennes (SCCOA)"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",07,"Commandement et maîtrise de l'information",25,"Commander et conduire - Système d'information TERRE"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",07,"Commandement et maîtrise de l'information",27,"Commander et conduire - Données numériques géographiques et 3D (DNG 3D)"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",07,"Commandement et maîtrise de l'information",28,"Commander et conduire - Autres opérations"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",07,"Commandement et maîtrise de l'information",29,"Commander et conduire - Système d'information des armées (SIA)"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",07,"Commandement et maîtrise de l'information",32,"Communiquer - SYRACUSE III"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",07,"Commandement et maîtrise de l'information",33,"Communiquer - Moyen d'élongation pour les communications HF interarmées et OTAN en réseau (MELCHIOR)"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",07,"Commandement et maîtrise de l'information",35,"Communiquer - Autres opérations"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",07,"Commandement et maîtrise de l'information",36,"Communiquer - CONTACT"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",07,"Commandement et maîtrise de l'information",39,"Renseigner, surveiller, acquérir et reconnaître - Autres opérations"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",07,"Commandement et maîtrise de l'information",40,"Renseigner, surveiller, acquérir et reconnaître - MUSIS"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",07,"Commandement et maîtrise de l'information",41,"Déploiement des Services de Communicaton t architecture des réseaux de télécommunications sécurisées (DESCARTES)"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",07,"Commandement et maîtrise de l'information",42,"Capacité de Renseignement Electromagnétique Spatiale (CERES)"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",08,"Projection - mobilité - soutien",42,"Projeter les forces - Avion de transport futur (A400M)"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",08,"Projection - mobilité - soutien",43,"Projeter les forces - Autres opérations"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",08,"Projection - mobilité - soutien",46,"Assurer la mobilité - Rénovation Cougar"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",08,"Projection - mobilité - soutien",47,"Assurer la mobilité - Hélicoptère NH 90"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",08,"Projection - mobilité - soutien",48,"Assurer la mobilité - Autres opérations"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",08,"Projection - mobilité - soutien",51,"Maintenir le potentiel ami et autre - Porteur polyvalent terrestre (PPT)"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",08,"Projection - mobilité - soutien",53,"Maintenir le potentiel ami et autre - Autres opérations"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",08,"Projection - mobilité - soutien",55,"Multi-Role transport Tanker (MRTT)"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",09,"Engagement et combat",56,"Frapper à distance - Missile de croisière naval (MDCN)"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",09,"Engagement et combat",58,"Frapper à distance - Armement air-sol modulaire (AASM)"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",09,"Engagement et combat",59,"Frapper à distance - RAFALE"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",09,"Engagement et combat",61,"Frapper à distance - Autres opérations"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",09,"Engagement et combat",65,"Opérer en milieu hostile - Fantassin à équipement et liaisons intégrés (FELIN)"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",09,"Engagement et combat",66,"Opérer en milieu hostile - Véhicule blindé de combat d'infanterie (VBCI)"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",09,"Engagement et combat",68,"Opérer en milieu hostile - Hélicoptère HAP/HAD TIGRE"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",09,"Engagement et combat",69,"Opérer en milieu hostile - Future torpille lourde (FTL)"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",09,"Engagement et combat",70,"Opérer en milieu hostile - Torpille MU 90"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",09,"Engagement et combat",71,"Opérer en milieu hostile - Evolution Exocet"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",09,"Engagement et combat",73,"Opérer en milieu hostile - Frégates multi-missions (FREMM)"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",09,"Engagement et combat",74,"Opérer en milieu hostile - SNA Barracuda"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",09,"Engagement et combat",75,"Opérer en milieu hostile - Autres opérations et conduire des opérations spéciales"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",09,"Engagement et combat",77,"Opérer en milieu hostile -  SCORPION"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",09,"Engagement et combat",87,"Opérer en milieu hostile - Armement individuel du fantassin (AIF)"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",09,"Engagement et combat",88,"Missile Moyenne Portée (MMP)"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",09,"Engagement et combat",89,"Système de lutte anti-mines marines futur (SLAMF)"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",10,"Protection et sauvegarde",79,"Assurer la sûreté des approches - Autres opérations et assurer la sécurité de l'Etat, de la nation et des citoyens"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",10,"Protection et sauvegarde",80,"Assurer la sûreté des approches - Alerte avancée"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",10,"Protection et sauvegarde",82,"Assurer la protection des forces et des sites - Famille de systèmes sol-air futurs (FSAF)"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",10,"Protection et sauvegarde",83,"Assurer la protection des forces et des sites - Rénovation à mi-vie MISTRAL"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",10,"Protection et sauvegarde",86,"Assurer la protection des forces et des sites - Autres opérations et assurer la protection de l'homme"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",11,"Préparation et conduite des opérations d'armement",89,"Soutien DGA et subvention au FSPOEIE"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",11,"Préparation et conduite des opérations d'armement",90,"Investissements pour les opérations d'armement"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",11,"Préparation et conduite des opérations d'armement",91,"Soutien DGA autres programmes"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",11,"Préparation et conduite des opérations d'armement",93,"Soutien - Expérimentation Terre"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",11,"Préparation et conduite des opérations d'armement",94,"Soutien - Expérimentation Marine"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",11,"Préparation et conduite des opérations d'armement",95,"Soutien - Expérimentation Air"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",12,"Parts étrangères et programmes civils",96,"Parts étrangères"
2014,1,"Budget général",DA,Défense,146,"Équipement des forces",12,"Parts étrangères et programmes civils",97,"Programmes civils"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",01,"Planification  des moyens et conduite des opérations",10,"Emploi des forces"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",01,"Planification  des moyens et conduite des opérations",11,"Renseignement d'intérêt militaire"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",01,"Planification  des moyens et conduite des opérations",14,"Systèmes d'information et de communication"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",01,"Planification  des moyens et conduite des opérations",16,"Commandement des armées"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",01,"Planification  des moyens et conduite des opérations",17,"Organismes interarmées à vocation opérationnelle"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",01,"Planification  des moyens et conduite des opérations",18,"Organismes interarmées à vocation prospective et maitrise des armements"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",01,"Planification  des moyens et conduite des opérations",19,"Enseignement interarmées"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",01,"Planification  des moyens et conduite des opérations",20,"Participations organismes multinationaux et étrangers"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",02,"Préparation des forces terrestres",01,"Commandement et activités des forces terrestres"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",02,"Préparation des forces terrestres",05,"Ressources humaines des forces terrestres"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",02,"Préparation des forces terrestres",07,"Maintien en condition opérationnelle du matériel des forces terrestres"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",02,"Préparation des forces terrestres",08,"Environnement opérationnel des forces terrestres"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",03,"Préparation des forces navales",01,"Commandement et activités des forces navales"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",03,"Préparation des forces navales",05,"Ressources humaines ds forces navales"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",03,"Préparation des forces navales",07,"Maintien en condition opérationnelle du matériel des forces navales"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",03,"Préparation des forces navales",08,"Environnement opérationnel des forces navales"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",03,"Préparation des forces navales",09,"Rémunération des ouvriers de l'État de la DCNS"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",04,"Préparation des forces aériennes",02,"Commandement et activités centralisées des forces aériennes"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",04,"Préparation des forces aériennes",03,"Activités des forces aériennes"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",04,"Préparation des forces aériennes",04,"Activités des forces aériennes stratégiques"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",04,"Préparation des forces aériennes",05,"Ressources humaines des forces aériennes"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",04,"Préparation des forces aériennes",06,"Entretien et équipements des forces aériennes"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",04,"Préparation des forces aériennes",09,"Service industriel aéronautique (SIAé) (personnel et fonctionnement)"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",05,"Logistique et soutien interarmées",80,"Fonction santé"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",05,"Logistique et soutien interarmées",81,"Fonction pétrolière"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",05,"Logistique et soutien interarmées",82,"Soutien des forces par les bases de défense"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",05,"Logistique et soutien interarmées",83,"Soutiens complémentaires"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",05,"Logistique et soutien interarmées",84,"Service interarmées des munitions"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",05,"Logistique et soutien interarmées",85,"Service du commissariat aux armées"
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",06,"Surcoûts liés aux opérations extérieures",,
2014,1,"Budget général",DA,Défense,178,"Préparation et emploi des forces",07,"Surcoûts liés aux opérations intérieures",,
2014,1,"Budget général",DA,Défense,212,"Soutien de la politique de la défense",04,"Politique immobilière",,
2014,1,"Budget général",DA,Défense,212,"Soutien de la politique de la défense",05,"Systèmes d'information, d'administration et de gestion",,
2014,1,"Budget général",DA,Défense,212,"Soutien de la politique de la défense",06,"Politiques des ressources humaines",03,Reconversion
2014,1,"Budget général",DA,Défense,212,"Soutien de la politique de la défense",06,"Politiques des ressources humaines",04,"Action sociale et autres politiques de ressources humaines"
2014,1,"Budget général",DA,Défense,212,"Soutien de la politique de la défense",08,"Politique culturelle et éducative",01,"Actions culturelles et mise en valeur du patrimoine"
2014,1,"Budget général",DA,Défense,212,"Soutien de la politique de la défense",08,"Politique culturelle et éducative",02,"Gestion et communication des archives historiques de la défense"
2014,1,"Budget général",DA,Défense,212,"Soutien de la politique de la défense",10,Restructurations,,
2014,1,"Budget général",DA,Défense,212,"Soutien de la politique de la défense",11,"Pilotage, soutien et communication",,
2014,1,"Budget général",DA,Défense,402,"Excellence technologique des industries de défense",01,"Maîtrise des technologies nucléaires",,
2014,1,"Budget général",DA,Défense,402,"Excellence technologique des industries de défense",02,"Maîtrise des technologies spatiales",,
2014,1,"Budget général",DA,Défense,402,"Excellence technologique des industries de défense",03,"Recherche civile et militaire",,
2014,1,"Budget général",DB,Économie,134,"Développement des entreprises et du tourisme",02,"Commerce, artisanat et services",04,"Favoriser l'initiative économique (participation du Fonds social européen)"
2014,1,"Budget général",DB,Économie,134,"Développement des entreprises et du tourisme",02,"Commerce, artisanat et services",05,"Agence Nationale des Services à la Personne (ANSP)"
2014,1,"Budget général",DB,Économie,134,"Développement des entreprises et du tourisme",02,"Commerce, artisanat et services",06,"Actions de solidarité économique"
2014,1,"Budget général",DB,Économie,134,"Développement des entreprises et du tourisme",02,"Commerce, artisanat et services",08,"Personnels oeuvrant pour le développement des PME, du commerce, de l'artisanat et des professions libérales"
2014,1,"Budget général",DB,Économie,134,"Développement des entreprises et du tourisme",02,"Commerce, artisanat et services",09,"Dépenses de personnel concourant à l’action ""promotion de l’image touristique de la France et de ses savoir-faire"""
2014,1,"Budget général",DB,Économie,134,"Développement des entreprises et du tourisme",02,"Commerce, artisanat et services",10,"Dépenses de personnel concourant à l’action ""économie du tourisme et développement de l'activité touristique """
2014,1,"Budget général",DB,Économie,134,"Développement des entreprises et du tourisme",02,"Commerce, artisanat et services",11,"Dépenses de personnel concourant à l’action ""politiques favorisant l'accès aux vacances """
2014,1,"Budget général",DB,Économie,134,"Développement des entreprises et du tourisme",02,"Commerce, artisanat et services",12,"Fonds d'intervention pour les services, l'artisanat et le commerce (FISAC)"
2014,1,"Budget général",DB,Économie,134,"Développement des entreprises et du tourisme",02,"Commerce, artisanat et services",13,"Comité professionnel de la distribution des carburants (CPDC)"
2014,1,"Budget général",DB,Économie,134,"Développement des entreprises et du tourisme",02,"Commerce, artisanat et services",14,"Organismes de formation"
2014,1,"Budget général",DB,Économie,134,"Développement des entreprises et du tourisme",02,"Commerce, artisanat et services",15,"Autres organismes concourant à favoriser l'initiative économique"
2014,1,"Budget général",DB,Économie,134,"Développement des entreprises et du tourisme",02,"Commerce, artisanat et services",18,"Prêts bonifiés"
2014,1,"Budget général",DB,Économie,134,"Développement des entreprises et du tourisme",03,"Actions en faveur des entreprises industrielles",01,"Politiques industrielles"
