Type de mission;Code type de mission;Mission;Code mission;Programme;Code programme;Action;Code action;Sous-action;Code sous-action;Autorisations d'engagement;Crédits de paiement
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche et développement dans le domaine de l'aéronautique civile;14;Equipementier;3;10137975;10137975
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche et développement dans le domaine de l'aéronautique civile;14;Avions;4;0;0
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche et développement dans le domaine de l'aéronautique civile;14;Moteurs;5;0;0
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche et développement dans le domaine de l'aéronautique civile;14;Hélicoptères;6;0;0
Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);200;Remboursements et restitutions liés à la mécanique de l'impôt;11;Impôts sur les sociétés;1;17174000000;17174000000
Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);200;Remboursements et restitutions liés à la mécanique de l'impôt;11;Taxe sur la valeur ajoutée;2;52419000000;52419000000
Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);200;Remboursements et restitutions liés à la mécanique de l'impôt;11;Plafonnement des impositions directes;3;0;0
Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);200;Remboursements et restitutions liés à la mécanique de l'impôt;11;Autres remboursements et dégrèvements liés à la mécanique de limpôt;4;164424000;164424000
Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);200;Remboursements et dégrèvements liées à des politiques publiques;12;Prime pour l'emploi;1;0;0
Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);200;Remboursements et dégrèvements liées à des politiques publiques;12;Impôt sur le revenu;2;2628000000;2628000000
Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);200;Remboursements et dégrèvements liées à des politiques publiques;12;Impôt sur les sociétés;3;11519000000;11519000000
Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);200;Remboursements et dégrèvements liées à des politiques publiques;12;Taxe intérieure sur les produits pétroliers;4;1119852000;1119852000
Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);200;Remboursements et dégrèvements liées à des politiques publiques;12;Taxe intérieure de consommation sur le gaz naturel;5;3000000;3000000
Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);200;Remboursements et dégrèvements liées à des politiques publiques;12;Contribution pour l'audiovisuel public;6;515395000;515395000
Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);200;Remboursements et dégrèvements liées à des politiques publiques;12;Prélèvement sur le produit des jeux;7;0;0
Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);200;Remboursements et dégrèvements liés à la gestion des produits de l'Etat;13;Impôts sur le revenu - Dégrèvements et restitution de sommes indûment perçues;1;2348000000;2348000000
Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);200;Remboursements et dégrèvements liés à la gestion des produits de l'Etat;13;Impôts sur les sociétés - Dégrèvements et restitution de sommes indûment perçues;2;1317000000;1317000000
Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);200;Remboursements et dégrèvements liés à la gestion des produits de l'Etat;13;Autres impôts directs et taxes assimilées - Dégrèvements et restitution de sommes indûment perçues;3;1627434000;1627434000
Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);200;Remboursements et dégrèvements liés à la gestion des produits de l'Etat;13;Taxe sur la valeur ajoutée - Dégrèvements et restitution de sommes indûment perçues;4;2200000000;2200000000
Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);200;Remboursements et dégrèvements liés à la gestion des produits de l'Etat;13;Enregistrement, timbre, autres contributions et taxes indirectes - Dégrèvements et restitution de sommes indûment perçues;5;500000000;500000000
Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);200;Remboursements et dégrèvements liés à la gestion des produits de l'Etat;13;Autres remboursements et dégrèvements liés à la gestion des produits de l'Etat;6;716000000;716000000
Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);200;Remboursements et dégrèvements liés à la gestion des produits de l'Etat;13;Autres remboursements et dégrèvements liés à la gestion des produits de l'Etat - Admissions en non valeur - Créances liées aux impôts;7;2200000000;2200000000
Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);200;Remboursements et dégrèvements liés à la gestion des produits de l'Etat;13;Autres remboursements et dégrèvements liés à la gestion des produits de l'Etat - Dations en paiement, intérêts moratoires, remises de débets;8;513000000;513000000
Budget général;1;Travail et emploi;TB;Accès et retour à l'emploi;102;Amélioration de lefficacité du service public de lemploi;1;Indemnisation des demandeurs d'emploi;1;1484500000;1484500000
Budget général;1;Travail et emploi;TB;Accès et retour à l'emploi;102;Amélioration de lefficacité du service public de lemploi;1;Coordination du service public de l'emploi;2;1528000000;1528000000
Budget général;1;Travail et emploi;TB;Accès et retour à l'emploi;102;Amélioration des dispositifs en faveur de lemploi des personnes les plus éloignées du marché du travail;2;Insertion dans l'emploi au moyen de contrats aidés;1;1841869697;2472561004
Budget général;1;Travail et emploi;TB;Accès et retour à l'emploi;102;Amélioration des dispositifs en faveur de lemploi des personnes les plus éloignées du marché du travail;2;Accompagnement des publics les plus en difficultés;2;2195221260;2116784460
Budget général;1;Travail et emploi;TB;Accompagnement des mutations économiques et développement de l'emploi;103;Anticipation et accompagnement des conséquences des mutations économiques sur l'emploi;1;Développement de lemploi en TPE-PME;1;3667876180;1976288658
Budget général;1;Travail et emploi;TB;Accompagnement des mutations économiques et développement de l'emploi;103;Anticipation et accompagnement des conséquences des mutations économiques sur l'emploi;1;Implication des branches et des entreprises dans la prévention du licenciement et le reclassement des salariés;2;417828725;367675502
Budget général;1;Travail et emploi;TB;Accompagnement des mutations économiques et développement de l'emploi;103;Amélioration de l'insertion dans l'emploi par l'adaptation des qualifications et la reconnaissance des compétences;2;Reconnaissance des compétences acquises par les personnes;3;1920000;1920000
Budget général;1;Travail et emploi;TB;Accompagnement des mutations économiques et développement de l'emploi;103;Amélioration de l'insertion dans l'emploi par l'adaptation des qualifications et la reconnaissance des compétences;2;Amélioration de l'accès à la qualification par le développement de l'alternance et de la certification;4;1714404288;1871381464
Budget général;1;Travail et emploi;TB;Accompagnement des mutations économiques et développement de l'emploi;103;Développement de l'emploi;3;Baisse du coût du travail pour faciliter le développement de territoires et de secteurs à forts potentiels d'emploi;1;2620836598;2620836598
Budget général;1;Travail et emploi;TB;Accompagnement des mutations économiques et développement de l'emploi;103;Développement de l'emploi;3;Promotion de l'activité;2;244010793;244010793
Budgets annexes;2;Contrôle et exploitation aériens;XC;Navigation aérienne;612;Soutien et prestations externes de la Navigation aérienne;1;;;246374841;246464841
Budgets annexes;2;Contrôle et exploitation aériens;XC;Navigation aérienne;612;Exploitation et innovation de la Navigation aérienne;2;;;282067770;281977770
Budgets annexes;2;Contrôle et exploitation aériens;XC;Soutien aux prestations de l'aviation civile;613;Ressources humaines et management;1;;;1195086734;1195461734
Budgets annexes;2;Contrôle et exploitation aériens;XC;Soutien aux prestations de l'aviation civile;613;Logistique;2;;;40433765;40058765
Budgets annexes;2;Contrôle et exploitation aériens;XC;Soutien aux prestations de l'aviation civile;613;Affaires financières;3;;;236739000;236739000
Budgets annexes;2;Contrôle et exploitation aériens;XC;Soutien aux prestations de l'aviation civile;613;Formation aéronautique;4;;;91234465;91234465
Budgets annexes;2;Contrôle et exploitation aériens;XC;Transports aériens, surveillance et certification;614;Développement durable et régulation;1;;;16694865;16694865
Budgets annexes;2;Contrôle et exploitation aériens;XC;Transports aériens, surveillance et certification;614;Surveillance et certification;2;;;23879450;23879450
Budgets annexes;2;Contrôle et exploitation aériens;XC;Transports aériens, surveillance et certification;614;Enquêtes de sécurité aérienne;4;;;2851425;2851425
Budgets annexes;2;Publications officielles et information administrative;XJ;Édition et diffusion;623;Diffusion légale;1;;;6700000;6700000
Budgets annexes;2;Publications officielles et information administrative;XJ;Édition et diffusion;623;Information administrative, édition publique et promotion;2;;;59321000;47839000
Budgets annexes;2;Publications officielles et information administrative;XJ;Pilotage et ressources humaines;624;Pilotage, modernisation et activités numériques;1;;;6573000;7700000
Budgets annexes;2;Publications officielles et information administrative;XJ;Pilotage et ressources humaines;624;Promotion et distribution des publications;2;;;0;0
Budgets annexes;2;Publications officielles et information administrative;XJ;Pilotage et ressources humaines;624;Dépenses de personnel;3;;;73900000;73900000
Budgets annexes;2;Publications officielles et information administrative;XJ;Pilotage et ressources humaines;624;Convention Etat - Société anonyme de composition et d'impression des journaux officiels;4;;;40972000;40972000
Comptes d'affectation spéciale;3;Aides à l'acquisition de véhicules propres;YL;Contribution au financement de l'attribution d'aides à l'acquisition de véhicules propres;791;Contribution au financement de l'attribution d'aides à l'acquisition de véhicules propres;1;;;320000000;320000000
Comptes d'affectation spéciale;3;Aides à l'acquisition de véhicules propres;YL;Contribution au financement de l'attribution d'aides au retrait de véhicules polluants;792;Contribution au financement de l'attribution d'aides au retrait de véhicules polluants;1;;;27000000;27000000
Comptes d'affectation spéciale;3;Contrôle de la circulation et du stationnement routiers;YE;Structures et dispositifs de sécurité routière;751;Dispositifs de contrôle;1;;;131500000;131500000
Comptes d'affectation spéciale;3;Contrôle de la circulation et du stationnement routiers;YE;Structures et dispositifs de sécurité routière;751;Centre national de traitement;2;;;82000000;82000000
Comptes d'affectation spéciale;3;Contrôle de la circulation et du stationnement routiers;YE;Structures et dispositifs de sécurité routière;751;Soutien au programme;3;;;7500000;7500000
Comptes d'affectation spéciale;3;Contrôle de la circulation et du stationnement routiers;YE;Structures et dispositifs de sécurité routière;751;Fichier national du permis de conduire;4;;;28000000;28000000
Comptes d'affectation spéciale;3;Contrôle de la circulation et du stationnement routiers;YE;Contrôle et modernisation de la politique de la circulation et du stationnement routiers;753;Déploiement du procès-verbal électronique;1;;;26200000;26200000
Comptes d'affectation spéciale;3;Contrôle de la circulation et du stationnement routiers;YE;Contribution à l'équipement des collectivités territoriales pour l'amélioration des transports en commun, de la sécurité et de la circulation routières;754;Contribution à l'équipement des collectivités territoriales pour l'amélioration des transports en commun, de la sécurité et de la circulation routières;1;;;664790165;664790165
Comptes d'affectation spéciale;3;Contrôle de la circulation et du stationnement routiers;YE;Désendettement de l'État;755;Désendettement de l'État;1;;;438776184;438776184
Comptes d'affectation spéciale;3;Développement agricole et rural;YF;Développement et transfert en agriculture;775;Développement et transfert;1;;;70453250;70453250
Comptes d'affectation spéciale;3;Développement agricole et rural;YF;Développement et transfert en agriculture;775;Fonction support;2;;;100000;100000
Comptes d'affectation spéciale;3;Développement agricole et rural;YF;Recherche appliquée et innovation en agriculture;776;Recherche appliquée et innovation;1;;;76546750;76546750
Comptes d'affectation spéciale;3;Développement agricole et rural;YF;Recherche appliquée et innovation en agriculture;776;Fonction support;2;;;400000;400000
Comptes d'affectation spéciale;3;Financement des aides aux collectivités pour l'électrification rurale;YK;Électrification rurale;793;Renforcement des réseaux;3;;;172000000;172000000
Comptes d'affectation spéciale;3;Financement des aides aux collectivités pour l'électrification rurale;YK;Électrification rurale;793;Extension des réseaux;4;;;42700000;42700000
Comptes d'affectation spéciale;3;Financement des aides aux collectivités pour l'électrification rurale;YK;Électrification rurale;793;Enfouissement et pose en façade;5;;;44500000;44500000
Comptes d'affectation spéciale;3;Financement des aides aux collectivités pour l'électrification rurale;YK;Électrification rurale;793;Sécurisation des fils nus (hors faible section);6;;;51000000;51000000
Comptes d'affectation spéciale;3;Financement des aides aux collectivités pour l'électrification rurale;YK;Électrification rurale;793;Sécurisation des fils nus de faible section;7;;;55000000;55000000
Comptes d'affectation spéciale;3;Financement des aides aux collectivités pour l'électrification rurale;YK;Électrification rurale;793;Fonctionnement;8;;;1400000;1400000
Comptes d'affectation spéciale;3;Financement des aides aux collectivités pour l'électrification rurale;YK;Électrification rurale;793;Déclaration d'utilité publique (Très haute tension);9;;;500000;500000
Comptes d'affectation spéciale;3;Financement des aides aux collectivités pour l'électrification rurale;YK;Électrification rurale;793;Intempéries;10;;;2500000;2500000
Comptes d'affectation spéciale;3;Financement des aides aux collectivités pour l'électrification rurale;YK;Opérations de maîtrise de la demande d’électricité, de production d’électricité par des énergies renouvelables ou de production de proximité dans les zones non interconnectées, déclarations d’utilité publique et intempéries;794;Sites isolés;2;;;2000000;2000000
Comptes d'affectation spéciale;3;Financement des aides aux collectivités pour l'électrification rurale;YK;Opérations de maîtrise de la demande d’électricité, de production d’électricité par des énergies renouvelables ou de production de proximité dans les zones non interconnectées, déclarations d’utilité publique et intempéries;794;Installations de proximité en zone non interconnectée;3;;;4000000;4000000
Comptes d'affectation spéciale;3;Financement des aides aux collectivités pour l'électrification rurale;YK;Opérations de maîtrise de la demande d’électricité, de production d’électricité par des énergies renouvelables ou de production de proximité dans les zones non interconnectées, déclarations d’utilité publique et intempéries;794;Maîtrise de la demande d'énergie;4;;;1400000;1400000
Comptes d'affectation spéciale;3;Financement des aides aux collectivités pour l'électrification rurale;YK;Opérations de maîtrise de la demande d’électricité, de production d’électricité par des énergies renouvelables ou de production de proximité dans les zones non interconnectées, déclarations d’utilité publique et intempéries;794;Déclaration d'utilité publique (Très haute tension) - (Engagements antérieurs au 1er janvier 2013);5;;;0;0
Comptes d'affectation spéciale;3;Financement des aides aux collectivités pour l'électrification rurale;YK;Opérations de maîtrise de la demande d’électricité, de production d’électricité par des énergies renouvelables ou de production de proximité dans les zones non interconnectées, déclarations d’utilité publique et intempéries;794;Intempéries - (Engagements antérieurs au 1er janvier 2013);6;;;0;0
Comptes d'affectation spéciale;3;Financement national du développement et de la modernisation de l'apprentissage;YJ;Répartition régionale de la ressource consacrée au développement de l'apprentissage;787;Répartition régionale de la ressource consacrée au développement de l'apprentissage;3;;;1393550853;1393550853
Comptes d'affectation spéciale;3;Financement national du développement et de la modernisation de l'apprentissage;YJ;Correction financière des disparités régionales de taxe d'apprentissage et incitations au développement de l'apprentissage;790;Correction financière des disparités régionales de taxe d'apprentissage et incitations au développement de l'apprentissage;1;;;179689222;179689222
Comptes d'affectation spéciale;3;Gestion du patrimoine immobilier de l'État;YB;Contributions des cessions immobilières à l'étranger au désendettement de l'État;721;Contribution au désendettement de l'État;1;;;60000000;60000000
Comptes d'affectation spéciale;3;Gestion du patrimoine immobilier de l'État;YB;Opérations immobilières nationales et des administrations centrales;723;Opérations structurantes et cessions;11;;;311744000;305194000
Comptes d'affectation spéciale;3;Gestion du patrimoine immobilier de l'État;YB;Opérations immobilières nationales et des administrations centrales;723;Contrôles règlementaires, audits, expertises et diagnostiques;12;;;13614000;6406000
Comptes d'affectation spéciale;3;Gestion du patrimoine immobilier de l'État;YB;Opérations immobilières nationales et des administrations centrales;723;Maintenance à la charge du propriétaire;13;;;17964000;20166000
Comptes d'affectation spéciale;3;Gestion du patrimoine immobilier de l'État;YB;Opérations immobilières nationales et des administrations centrales;723;Gros entretien, réhabilitation, mise en conformité et remise en état;14;;;32221000;43027000
Comptes d'affectation spéciale;3;Gestion du patrimoine immobilier de l'État;YB;Opérations immobilières déconcentrées;724;Opérations structurantes et cessions;11;;;57853000;55988000
Comptes d'affectation spéciale;3;Gestion du patrimoine immobilier de l'État;YB;Opérations immobilières déconcentrées;724;Contrôles règlementaires, audits, expertises et diagnostiques;12;;;9980000;8617000
Comptes d'affectation spéciale;3;Gestion du patrimoine immobilier de l'État;YB;Opérations immobilières déconcentrées;724;Maintenance à la charge du propriétaire;13;;;44214000;39154000
Comptes d'affectation spéciale;3;Gestion du patrimoine immobilier de l'État;YB;Opérations immobilières déconcentrées;724;Gros entretien, réhabilitation, mise en conformité et remise en état;14;;;46026000;46448000
Comptes d'affectation spéciale;3;Participation de la France au désendettement de la Grèce;YM;Versement de la France à la Grèce au titre de la restitution à cet État des revenus perçus sur les titres grecs;795;Versement de la France à la Grèce au titre de la restitution à cet État des revenus perçus par la Banque de France sur les titres grecs détenus en compte propre;1;;;0;56000000
Comptes d'affectation spéciale;3;Participation de la France au désendettement de la Grèce;YM;Versement de la France à la Grèce au titre de la restitution à cet État des revenus perçus sur les titres grecs;795;Versement de la France à la Grèce au titre de la restitution à cet État des revenus perçus par la Banque de France sur les titres grecs détenus au titre du portefeuille dit SMP;2;;;183000000;183000000
Comptes d'affectation spéciale;3;Participation de la France au désendettement de la Grèce;YM;Rétrocessions de trop-perçus à la Banque de France;796;Rétrocessions de trop-perçus à la Banque de France;1;;;0;0
Comptes d'affectation spéciale;3;Participations financières de l'État;YC;Opérations en capital intéressant les participations financières de l'État;731;Augmentations de capital, dotations en fonds propres, avances d'actionnaire et prêts assimilés;1;;;6390000000;6390000000
Comptes d'affectation spéciale;3;Participations financières de l'État;YC;Opérations en capital intéressant les participations financières de l'État;731;Achats ou souscriptions de titres, parts ou droits de société;3;;;0;0
Comptes d'affectation spéciale;3;Participations financières de l'État;YC;Opérations en capital intéressant les participations financières de l'État;731;Autres investissements financiers de nature patrimoniale;4;;;10000000;10000000
Comptes d'affectation spéciale;3;Participations financières de l'État;YC;Opérations en capital intéressant les participations financières de l'État;731;Prestations de services : commissions bancaires, frais juridiques et frais liés aux opérations de gestion des participations financières de l'État;5;;;100000000;100000000
Comptes d'affectation spéciale;3;Participations financières de l'État;YC;Opérations en capital intéressant les participations financières de l'État;731;Versements au profit du Mécanisme européen de stabilité;6;;;0;0
Comptes d'affectation spéciale;3;Participations financières de l'État;YC;Désendettement de l'État et d'établissements publics de l'État;732;Désendettement de l'État ou d'établissements publics de l'État;1;;;0;0
Comptes d'affectation spéciale;3;Pensions;YD;Pensions civiles et militaires de retraite et allocations temporaires d'invalidité;741;Fonctionnaires civils relevant du code des pensions civiles et militaires de retraite;1;;;43699400000;43699400000
Comptes d'affectation spéciale;3;Pensions;YD;Pensions civiles et militaires de retraite et allocations temporaires d'invalidité;741;Militaires relevant du code des pensions civiles et militaires de retraite;2;;;9986500000;9986500000
Comptes d'affectation spéciale;3;Pensions;YD;Pensions civiles et militaires de retraite et allocations temporaires d'invalidité;741;Allocations temporaires d'invalidité;3;;;138800000;138800000
Comptes d'affectation spéciale;3;Pensions;YD;Ouvriers des établissements industriels de l'État;742;Prestations vieillesse et invalidité;1;;;1821000000;1821000000
Comptes d'affectation spéciale;3;Pensions;YD;Ouvriers des établissements industriels de l'État;742;Autres dépenses spécifiques;3;;;2455000;2455000
Comptes d'affectation spéciale;3;Pensions;YD;Ouvriers des établissements industriels de l'État;742;Gestion du régime;4;;;7681000;7681000
Comptes d'affectation spéciale;3;Pensions;YD;Ouvriers des établissements industriels de l'État;742;Rentes accidents du travail des ouvriers civils des établissements militaires (RATOCEM);5;;;57315000;57315000
Comptes d'affectation spéciale;3;Pensions;YD;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;743;Reconnaissance de la Nation;1;;;749263500;749263500
Comptes d'affectation spéciale;3;Pensions;YD;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;743;Réparation;2;;;1147350000;1147350000
Comptes d'affectation spéciale;3;Pensions;YD;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;743;Pensions d'Alsace-Lorraine;3;;;16000000;16000000
Comptes d'affectation spéciale;3;Pensions;YD;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;743;Allocations de reconnaissance des anciens supplétifs;4;;;15070000;15070000
Comptes d'affectation spéciale;3;Pensions;YD;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;743;Pensions des anciens agents du chemin de fer franco-éthiopien;5;;;53281;53281
Comptes d'affectation spéciale;3;Pensions;YD;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;743;Pensions des sapeurs-pompiers et anciens agents de la défense passive victimes d'accident;6;;;12870000;12870000
Comptes d'affectation spéciale;3;Pensions;YD;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;743;Pensions de l'ORTF;7;;;250000;250000
Comptes d'affectation spéciale;3;Services nationaux de transport conventionnés de voyageurs;YI;Exploitation des services nationaux de transport conventionnés;785;Contribution à lexploitation des services nationaux de transport conventionnés;1;;;257000000;257000000
Comptes d'affectation spéciale;3;Services nationaux de transport conventionnés de voyageurs;YI;Exploitation des services nationaux de transport conventionnés;785;Frais d'enquêtes, d'études et de conseil relatifs à l'exploitation des services nationaux de transport conventionnés;2;;;1000000;1000000
Comptes d'affectation spéciale;3;Services nationaux de transport conventionnés de voyageurs;YI;Matériel roulant des services nationaux de transport conventionnés;786;Contribution au matériel roulant des services nationaux de transport conventionnés;1;;;100000000;100000000
Comptes d'affectation spéciale;3;Services nationaux de transport conventionnés de voyageurs;YI;Matériel roulant des services nationaux de transport conventionnés;786;Frais d'enquêtes, d'études et de conseil relatifs au matériel roulant des services nationaux de transport conventionnés;2;;;0;0
Comptes d'affectation spéciale;3;Transition énergétique;YN;Soutien à la transition énergétique;764;Soutien aux énergies renouvelables électriques;1;;;5630300000;5630300000
Comptes d'affectation spéciale;3;Transition énergétique;YN;Soutien à la transition énergétique;764;Soutien à l'effacement de consommation électrique;2;;;0;0
Comptes d'affectation spéciale;3;Transition énergétique;YN;Soutien à la transition énergétique;764;Soutien à l'injection de bio-méthane;3;;;49900000;49900000
Comptes d'affectation spéciale;3;Transition énergétique;YN;Engagements financiers liés à la transition énergétique;765;Désendettement vis-à-vis des opérateurs supportant des charges de service public de l'électricité;1;;;1228000000;1228000000
Comptes d'affectation spéciale;3;Transition énergétique;YN;Engagements financiers liés à la transition énergétique;765;Versement au profit du budget général correspondant aux montants des remboursements et dégrèvements au titre de la TICFE;2;;;0;0
Comptes d'affectation spéciale;3;Transition énergétique;YN;Engagements financiers liés à la transition énergétique;765;Versements au profit de la CDC correspondant à des remboursements partiels de CSPE;3;;;75000000;75000000
Comptes de concours financiers;4;Accords monétaires internationaux;ZA;Relations avec l'Union monétaire ouest-africaine;811;Relations avec l'Union monétaire ouest-africaine;1;;;0;0
Comptes de concours financiers;4;Accords monétaires internationaux;ZA;Relations avec l'Union monétaire d'Afrique centrale;812;Relations avec l'Union monétaire d'Afrique centrale;1;;;0;0
Comptes de concours financiers;4;Accords monétaires internationaux;ZA;Relations avec l'Union des Comores;813;Relations avec l'Union des Comores;1;;;0;0
Comptes de concours financiers;4;Avances à divers services de l'État ou organismes gérant des services publics;ZB;Avances à l'Agence de services et de paiement, au titre du préfinancement des aides communautaires de la politique agricole commune;821;Avances au titre du préfinancement des aides communautaires de la politique agricole commune;1;;;16000000000;16000000000
Comptes de concours financiers;4;Avances à divers services de l'État ou organismes gérant des services publics;ZB;Avances à des organismes distincts de l'État et gérant des services publics;823;Avances à des organismes distincts de l'État et gérant des services publics;1;;;346600000;346600000
Comptes de concours financiers;4;Avances à divers services de l'État ou organismes gérant des services publics;ZB;Avances à des services de l'État;824;Avances au budget annexe « Contrôle et exploitation aériens »;1;;;102602000;102602000
Comptes de concours financiers;4;Avances à divers services de l'État ou organismes gérant des services publics;ZB;Avances à l'Office national d'indemnisation des accidents médicaux, des affections iatrogènes et des infections nosocomiales (ONIAM) au titre de l'indemnisation des victimes du Benfluorex;825;Avances à l'ONIAM au titre de l'indemnisation des victimes du Benfluorex;1;;;15000000;15000000
Comptes de concours financiers;4;Avances à l'audiovisuel public;ZD;France Télévisions;841;France Télévisions;1;;;2598280011;2598280011
Comptes de concours financiers;4;Avances à l'audiovisuel public;ZD;ARTE France;842;ARTE France;1;;;280011969;280011969
Comptes de concours financiers;4;Avances à l'audiovisuel public;ZD;Radio France;843;Radio France;1;;;625112736;625112736
Comptes de concours financiers;4;Avances à l'audiovisuel public;ZD;France Médias Monde;844;France Médias Monde;1;;;256811872;256811872
Comptes de concours financiers;4;Avances à l'audiovisuel public;ZD;Institut national de l'audiovisuel;845;Institut national de l'audiovisuel;1;;;90869000;90869000
Comptes de concours financiers;4;Avances à l'audiovisuel public;ZD;TV5 Monde;847;TV5 Monde;1;;;80008935;80008935
Comptes de concours financiers;4;Avances aux collectivités territoriales;ZC;Avances aux collectivités et établissements publics, et à la Nouvelle-Calédonie;832;Avances de l'article 70 de la loi du 31 mars 1932 et de l'article L. 2336-1 du code général des collectivités territoriales;1;;;6000000;6000000
Comptes de concours financiers;4;Avances aux collectivités territoriales;ZC;Avances aux collectivités et établissements publics, et à la Nouvelle-Calédonie;832;Avances de l'article 14 de la loi n° 46-2921 du 23 décembre 1946 et de l'article L. 2237-2 du code général des collectivités territoriales;2;;;0;0
Comptes de concours financiers;4;Avances aux collectivités territoriales;ZC;Avances aux collectivités et établissements publics, et à la Nouvelle-Calédonie;832;Avances de l'article 34 de la loi n° 53-1336 du 31 décembre 1953 (avances spéciales sur recettes budgétaires);3;;;0;0
Comptes de concours financiers;4;Avances aux collectivités territoriales;ZC;Avances aux collectivités et établissements publics, et à la Nouvelle-Calédonie;832;Avances à la Nouvelle-Calédonie, au titre de la fiscalité du nickel;4;;;0;0
Comptes de concours financiers;4;Avances aux collectivités territoriales;ZC;Avances sur le montant des impositions revenant aux régions, départements, communes, établissements et divers organismes;833;Avances sur le montant des impositions revenant aux régions, départements, communes, établissements et divers organismes;1;;;97902806692;97902806692
Comptes de concours financiers;4;Avances aux collectivités territoriales;ZC;Avances sur le montant des impositions revenant aux régions, départements, communes, établissements et divers organismes;833;Avances aux départements sur le produit de la taxe intérieure de consommation sur les produits pétroliers;2;;;5877914822;5877914822
Comptes de concours financiers;4;Avances aux collectivités territoriales;ZC;Avances sur le montant des impositions revenant aux régions, départements, communes, établissements et divers organismes;833;Avances aux départements sur les frais de gestion de la taxe foncière sur les propriétés bâties;3;;;951202755;951202755
Comptes de concours financiers;4;Avances aux collectivités territoriales;ZC;Avances sur le montant des impositions revenant aux régions, départements, communes, établissements et divers organismes;833;Avances aux régions sur les frais de gestion de la contribution foncière des entreprises (CFE), de la contribution sur la valeur ajoutée des entreprises (CVAE) et de la taxe d'habitation (TH) et sur le produit de la taxe intérieure de consommation sur l;4;;;957283641;957283641
Comptes de concours financiers;4;Prêts à des États étrangers;ZE;Prêts à des États étrangers en vue de faciliter la vente de biens et de services concourant au développement du commerce extérieur de la France;851;Prêts à des États étrangers en vue de faciliter la vente de biens et de services concourant au développement du commerce extérieur de la France;1;;;300000000;300000000
Comptes de concours financiers;4;Prêts à des États étrangers;ZE;Prêts à des États étrangers pour consolidation de dettes envers la France;852;Prêts résultant de l'exécution d'accords conclus avec les gouvernements étrangers et portant consolidation des dettes de leur pays envers la France;1;;;148000000;148000000
Comptes de concours financiers;4;Prêts à des États étrangers;ZE;Prêts à l'Agence française de développement en vue de favoriser le développement économique et social dans des États étrangers;853;Prêts à l'Agence française de développement en vue de favoriser le développement économique et social dans des États étrangers;1;;;1552000000;250000000
Comptes de concours financiers;4;Prêts à des États étrangers;ZE;Prêts aux États membres de l'Union européenne dont la monnaie est l'euro;854;Soutien financier aux États membres de lUnion européenne dont la monnaie est leuro;1;;;0;0
